aspect,elev_2000,elev_2011,elev_change,hillshade,slope,class,slope_flat,slope_moderate,slope_steep,aspect_sin,aspect_cos
60.64399719238281,5603,5555,-48,74,42.81224822998047,0,0,0,1,0.8715905171857534,0.4902346074604188
62.256309509277344,5931,5884,-47,72,42.540748596191406,0,0,0,1,0.8850389063645875,0.46551706114918595
285.65087890625,4372,4339,-33,225,14.932535171508789,0,0,1,0,-0.9629233850841805,0.26977500710411084
325.85150146484375,5470,5517,47,215,20.003419876098633,3,0,1,0,-0.5613397128554559,0.8275854800389831
204.7977752685547,5180,5248,68,240,51.631221771240234,3,0,0,1,-0.41941683413931313,-0.9077937647068061
2.301323413848877,4661,4676,15,179,7.43546199798584,2,1,0,0,0.04015487184307716,0.999193467886608
232.1521759033203,4001,4052,51,250,29.436241149902344,3,0,1,0,-0.7896431510515916,-0.6135663729355719
55.558963775634766,5068,5108,40,73,46.16584777832031,3,0,0,1,0.8247086475838831,0.5655578189719973
296.1229553222656,4678,4637,-41,255,31.498165130615234,0,0,0,1,-0.8978512438423237,0.44029892565255274
346.658447265625,4900,4902,2,211,47.48231506347656,1,0,0,1,-0.2307554571151461,0.9730117774269641
234.9255828857422,5062,5121,59,255,40.201446533203125,3,0,0,1,-0.818406378918743,-0.5746398863158655
352.34185791015625,5904,5966,62,186,13.274909019470215,3,0,1,0,-0.13326217867595117,0.9910808199811653
47.16425704956055,4694,4664,-30,118,28.178150177001953,0,0,1,0,0.7333058644158871,0.6798988963171426
156.1400909423828,5904,5868,-36,132,41.82405090332031,0,0,0,1,0.40450176683922834,-0.9145372166423532
189.83721923828125,4998,5002,4,195,28.9078311920166,1,0,1,0,-0.17084958245812967,-0.9852971227877826
195.63955688476562,5562,5716,154,186,6.65840482711792,3,1,0,0,-0.26958472186739707,-0.9629766755927571
249.12753295898438,4579,4572,-7,189,2.889988899230957,1,1,0,0,-0.9343757936104226,-0.3562890347946355
103.77523040771484,5165,5224,59,118,20.69082260131836,3,0,1,0,0.9712373097806561,-0.23811360332839807
30.24671173095703,3914,3925,11,138,27.965274810791016,2,0,1,0,0.5037243997274755,0.8638644159352754
226.4913787841797,3762,3793,31,255,45.351924896240234,2,0,0,1,-0.725270787050748,-0.6884637139681281
215.37510681152344,3515,3496,-19,217,20.83266258239746,0,0,1,0,-0.578926970655672,-0.815379397978295
53.14873123168945,5311,5314,3,114,27.354045867919922,1,0,1,0,0.8001950388607372,0.5997398600915761
353.9559326171875,4801,4798,-3,183,8.486906051635742,1,1,0,0,-0.10529333987341796,0.9944412061948664
47.968624114990234,4640,4658,18,162,8.027800559997559,2,1,0,0,0.7427782897851761,0.6695374614043705
320.7721252441406,4586,4571,-15,255,41.046688079833984,0,0,0,1,-0.6324062432040507,0.7746369107888799
127.91033172607422,5723,5780,57,92,38.32225036621094,3,0,0,1,0.7889733024788587,-0.6144274798343604
38.227813720703125,3983,3945,-38,137,22.956701278686523,0,0,1,0,0.6187898096365158,0.7855565998004247
97.68216705322266,5740,5782,42,65,40.061851501464844,3,0,0,1,0.9910248540622065,-0.13367774171859054
320.2584228515625,5210,5324,114,255,50.303428649902344,3,0,0,1,-0.6393259703307943,0.7689358254500751
111.63565063476562,4958,4962,4,80,36.64701843261719,1,0,0,1,0.9295472511059092,-0.3687030078009235
21.167081832885742,4904,4901,-3,128,53.76559829711914,1,0,0,1,0.36108886206179,0.9325314116398019
159.21539306640625,5022,5065,43,147,31.216304779052734,3,0,0,1,0.35485579961855607,-0.9349210455846393
167.93167114257812,5584,5613,29,170,15.423846244812012,2,0,1,0,0.2090780458560577,-0.9778989573268867
6.187589645385742,4592,4620,28,177,11.005887031555176,2,0,1,0,0.10778401853515227,0.9941743334790001
243.8720703125,4484,4484,0,187,2.3388450145721436,1,1,0,0,-0.8978130141234556,-0.44037687458647923
54.3590202331543,5896,5928,32,99,33.87583541870117,2,0,0,1,0.8126842002153781,0.5827043767814785
32.15300750732422,3902,3916,14,120,39.28047180175781,2,0,0,1,0.5321820715219563,0.8466299325860145
241.62405395507812,5781,5809,28,255,34.63230895996094,2,0,0,1,-0.8798481722371332,-0.4752548724747343
320.2295837402344,5436,5465,29,253,39.31880187988281,2,0,0,1,-0.6397129235228279,0.7686139313581797
159.3638916015625,4847,4850,3,147,31.990406036376953,1,0,0,1,0.35243149298824383,-0.9358376155883442
191.39068603515625,4772,4767,-5,193,20.3821964263916,1,0,1,0,-0.19749798552037573,-0.9803032927188368
272.9071350097656,4687,4671,-16,255,38.58770751953125,0,0,0,1,-0.9987130491312369,0.05071730961897964
187.33099365234375,6198,6240,42,193,34.92213439941406,3,0,0,1,-0.12760114663453268,-0.9918255629784667
342.1266784667969,5567,5580,13,206,27.885915756225586,2,0,1,0,-0.30691349636867193,0.9517374142833501
15.498456001281738,4998,4999,1,167,16.382051467895508,1,0,1,0,0.267212408201449,0.9636376543614213
176.6828155517578,5085,5141,56,174,39.18867874145508,3,0,0,1,0.05786345223696648,-0.9983245068088934
95.83386993408203,5582,5611,29,108,23.86392593383789,2,0,1,0,0.9948207963941783,-0.10164439513152121
349.447265625,5281,5264,-17,202,41.58420944213867,0,0,0,1,-0.18314042465984343,0.9830867636457182
10.75282096862793,4733,4732,-1,167,22.835041046142578,1,0,1,0,0.18657240691527724,0.9824412129882583
192.49319458007812,4823,4825,2,199,29.130245208740234,1,0,1,0,-0.2163236509157937,-0.9763217082777899
72.15766143798828,4497,4501,4,165,5.032140254974365,1,1,0,0,0.9519032400882865,0.30639879488898447
33.85460662841797,3926,3970,44,128,31.460525512695312,3,0,0,1,0.5570873453242654,0.8304539058126963
320.0806884765625,4949,4936,-13,206,12.879608154296875,0,0,1,0,-0.6417081678885117,0.7669489078583851
42.99717712402344,4229,4214,-15,169,5.268953323364258,0,1,0,0,0.6819623265494346,0.7313873017541954
21.740766525268555,5782,5795,13,141,35.80292892456055,2,0,0,1,0.3704077508266234,0.9288692578224139
305.7496337890625,4445,4446,1,230,19.886720657348633,1,0,1,0,-0.8115777162307783,0.5842444783800992
153.8811492919922,5060,5102,42,128,41.39324951171875,3,0,0,1,0.4402346033275911,-0.8978827841277494
191.8165740966797,4531,4583,52,202,35.6275520324707,3,0,0,1,-0.20477920275497102,-0.9788081927114415
243.88082885742188,5149,5202,53,255,39.25291442871094,3,0,0,1,-0.8978803220408088,-0.44023962485434387
353.4001159667969,5560,5525,-35,197,51.92516326904297,0,0,0,1,-0.11493513990374112,0.9933729982314334
46.18126678466797,5077,5222,145,78,52.128936767578125,3,0,0,1,0.7215338889619398,0.6923791209153112
330.6844177246094,4963,4932,-31,237,40.222984313964844,0,0,0,1,-0.48961960336038635,0.871936146747695
72.53235626220703,5238,5245,7,126,18.240528106689453,1,0,1,0,0.9538866142372936,0.30016716539107463
138.32666015625,4797,4819,22,114,33.51239776611328,2,0,0,1,0.6648828663018004,-0.7469476381235182
40.31351089477539,4934,4938,4,103,41.68367004394531,1,0,0,1,0.6469696060388255,0.7625157892542075
79.20828247070312,4436,4442,6,163,5.487059593200684,1,1,0,0,0.9823143276306479,0.18723931673542327
311.1460876464844,4271,4286,15,255,36.175437927246094,2,0,0,1,-0.7530343682969077,0.6579811852657166
200.5277862548828,5222,5222,0,203,21.2520751953125,1,0,1,0,-0.350661590135305,-0.9365022419640966
87.24134063720703,4513,4511,-2,104,25.039127349853516,1,0,1,0,0.9988411239320517,0.048129088316274334
46.58217239379883,5554,5559,5,100,37.66777801513672,1,0,0,1,0.726360848231254,0.6873135515590924
183.0342559814453,5515,5537,22,183,16.551551818847656,2,0,1,0,-0.052933007144786416,-0.9985980656673685
245.73300170898438,5917,5983,66,255,57.952308654785156,3,0,0,1,-0.9116401529676663,-0.41098933258308534
322.1483459472656,4123,4124,1,182,0.9787638187408447,1,1,0,0,-0.6136191555322981,0.7896021352325673
41.95435333251953,4886,4903,17,155,11.948945999145508,2,0,1,0,0.6685383420029294,0.7436776756579252
293.7181091308594,6291,6310,19,252,25.673431396484375,2,0,1,0,-0.9155355064006987,0.4022371645181686
46.73036193847656,5785,5842,57,97,39.127315521240234,3,0,0,1,0.7281360814338258,0.6854325983743355
147.2602081298828,5507,5520,13,121,37.78110885620117,2,0,0,1,0.540824618665869,-0.8411353825900546
181.89984130859375,5132,5158,26,185,47.90130615234375,2,0,0,1,-0.03315241022359521,-0.999450307767408
94.9051284790039,5798,5834,36,79,34.35828399658203,3,0,0,1,0.9963376466295721,-0.08550610451099892
321.2976989746094,5078,5126,48,235,28.948766708374023,3,0,1,0,-0.6252739982828477,0.7804052966705066
152.89967346191406,4775,4844,69,128,39.6380729675293,3,0,0,1,0.45554998069553826,-0.8902102083711997
66.77053833007812,4506,4497,-9,156,8.430389404296875,0,1,0,0,0.9189326515840541,0.3944144797705827
88.2599868774414,4548,4548,0,88,30.640583038330078,1,0,0,1,0.9995388986345971,0.030364290150384134
139.59324645996094,4550,4548,-2,140,20.406667709350586,1,0,1,0,0.6482096602306494,-0.7614619073753237
279.0475158691406,6327,6313,-14,255,52.75602340698242,0,0,0,1,-0.9875582685573436,0.15725350935359625
202.2230224609375,5035,5008,-27,214,29.6103458404541,0,0,1,0,-0.37821278753664284,-0.9257186869366754
212.63204956054688,5297,5299,2,230,30.654220581054688,1,0,0,1,-0.5392419435895834,-0.8421508928177471
272.58551025390625,4430,4419,-11,216,11.274667739868164,0,0,1,0,-0.9989820098632892,0.04511035324072596
24.376930236816406,6080,6032,-48,125,48.50534439086914,0,0,0,1,0.41273771565046413,0.9108499207221993
334.658935546875,4247,4256,9,192,9.046207427978516,1,1,0,0,-0.4280057184957211,0.903776025868667
125.04679107666016,4934,4990,56,81,42.49477767944336,3,0,0,1,0.8186833551970674,-0.5742452123642585
198.74148559570312,5681,5738,57,211,32.46785354614258,3,0,0,1,-0.32129874378130824,-0.9469778863545617
6.3900275230407715,4835,4839,4,172,25.200279235839844,1,0,1,0,0.11129596267085351,0.9937873055604846
113.74520111083984,4091,4067,-24,72,41.05662536621094,0,0,0,1,0.9153452085283024,-0.4026700252368914
355.3280029296875,3625,3620,-5,189,35.31071090698242,1,0,0,1,-0.0814513989945963,0.9966773146820505
88.67160034179688,5590,5633,43,146,10.976909637451172,3,0,1,0,0.9997312411367554,0.02318287072738765
19.029132843017578,4987,5113,126,134,51.782928466796875,3,0,0,1,0.3260488745374025,0.9453529136850921
137.3693084716797,4259,4202,-57,99,41.937252044677734,0,0,0,1,0.6772701763698861,-0.7357344005821009
245.13771057128906,5194,5193,-1,245,23.161293029785156,1,0,1,0,-0.9073209324795221,-0.42043872976272134
308.3695373535156,4693,4692,-1,205,9.862695693969727,1,1,0,0,-0.784023594346297,0.6207310234782157
177.0972137451172,5382,5358,-24,179,5.912176132202148,0,1,0,0,0.0506415070615864,-0.9987168957029471
314.04132080078125,5638,5720,82,255,47.37847137451172,3,0,0,1,-0.7188386367971181,0.6951769661371562
244.1618194580078,4584,4603,19,247,24.41622543334961,2,0,1,0,-0.9000285438949741,-0.43583095366700686
279.7835998535156,5479,5473,-6,255,48.02022933959961,1,0,0,1,-0.9854565782954109,0.16992743243602756
75.65917205810547,6113,6134,21,129,17.151344299316406,2,0,1,0,0.9688394783480386,0.24768945313496976
123.23301696777344,5370,5435,65,131,19.014034271240234,3,0,1,0,0.836448638610419,-0.5480453220006324
31.371753692626953,3914,3901,-13,134,29.858055114746094,0,0,1,0,0.52058877562774,0.8538075466347265
259.23016357421875,5845,5955,110,255,48.51736068725586,3,0,0,1,-0.9823857621853994,-0.18686415990074703
331.81353759765625,5361,5312,-49,232,37.42451477050781,0,0,0,1,-0.4723425211329702,0.88141507970408
128.55120849609375,4295,4279,-16,95,37.147369384765625,0,0,0,1,0.7820514676242049,-0.6232138493220664
91.07481384277344,6386,6360,-26,56,43.79704666137695,0,0,0,1,0.9998240543613105,-0.01875794019905538
40.22068786621094,4954,4920,-34,116,33.641944885253906,0,0,0,1,0.6457334305295294,0.7635629225522711
284.0586853027344,4682,4636,-46,255,36.517704010009766,0,0,0,1,-0.9700474284285904,0.24291559562753223
192.7446746826172,5018,5021,3,204,37.25954055786133,1,0,0,1,-0.22060678153762764,-0.975362828869139
40.99209213256836,5797,5841,44,141,19.365718841552734,3,0,1,0,0.6559548589911981,0.7548001212015254
164.17080688476562,4483,4497,14,164,19.078664779663086,2,0,1,0,0.2727704771202068,-0.9620791374994132
12.88044261932373,4893,4889,-4,153,43.25846862792969,1,0,0,1,0.2229173773570089,0.97483734175106
338.33526611328125,5335,5404,69,223,40.416255950927734,3,0,0,1,-0.3691747970751911,0.9293599782670284
284.8382873535156,4958,5023,65,255,38.92756652832031,3,0,0,1,-0.9666524735814599,0.2560917712829623
229.2081756591797,4066,4031,-35,255,46.66691207885742,0,0,0,1,-0.7570882859495253,-0.6533125800702217
297.0806884765625,5032,5039,7,255,48.64043426513672,1,0,0,1,-0.8903662953025713,0.45524483543382954
176.74526977539062,5691,5743,52,173,42.71607208251953,3,0,0,1,0.05677521258342032,-0.9983869867121202
44.374385833740234,4372,4380,8,123,27.001495361328125,1,0,1,0,0.6993438644992348,0.7147853937982196
167.31968688964844,5319,5359,40,151,47.040802001953125,3,0,0,1,0.21951099669412358,-0.9756100257430489
316.3684997558594,5713,5768,55,255,41.617740631103516,3,0,0,1,-0.6900175768536667,0.723792610927325
244.7561798095703,5710,5765,55,199,6.615673065185547,3,1,0,0,-0.9045011490548048,-0.4264711846755157
301.23052978515625,5406,5444,38,255,54.05070114135742,3,0,0,1,-0.8550881105021702,0.5184827126123188
59.2269287109375,5329,5329,0,95,33.390743255615234,1,0,0,1,0.859200459468717,0.5116391017589895
14.578009605407715,6394,6445,51,154,36.108909606933594,3,0,0,1,0.2516979282721294,0.9678058446318238
67.21942138671875,5693,5844,151,74,39.90029525756836,3,0,0,1,0.9219944536769544,0.38720308287633026
56.568382263183594,4423,4425,2,168,4.665951728820801,1,1,0,0,0.834543962391005,0.5509413533550742
245.296630859375,5858,5834,-24,255,53.368045806884766,0,0,0,1,-0.9084836042869554,-0.41792049571872236
162.2058563232422,5492,5520,28,155,27.237384796142578,2,0,1,0,0.3055979842001695,-0.9521606335344855
181.4676971435547,5860,5866,6,183,39.30548095703125,1,0,0,1,-0.025613346171815807,-0.9996719244321522
180.688720703125,5090,5103,13,181,23.566926956176758,2,0,1,0,-0.01202015442380326,-0.9999277553341681
3.8104448318481445,4710,4708,-2,177,17.508378982543945,1,0,1,0,0.06645579521826245,0.9977893701988955
321.67047119140625,5602,5695,93,255,44.925113677978516,3,0,0,1,-0.6201834035373611,0.7844568477467799
72.94135284423828,6008,6171,163,60,44.451072692871094,3,0,0,1,0.956004987468085,0.29335041151521585
322.12420654296875,5540,5540,0,186,2.934969186782837,1,1,0,0,-0.6139517699840501,0.7893435399960222
85.39068603515625,5562,5600,38,86,31.612524032592773,3,0,0,1,0.9967658282008477,0.08036095899799968
67.70691680908203,4930,5007,77,54,49.276763916015625,3,0,0,1,0.9252555200058864,0.3793444644365287
146.0592498779297,5795,5808,13,166,8.021455764770508,2,1,0,0,0.5583352923572786,-0.8296153936061651
321.4024353027344,5537,5481,-56,255,51.9418830871582,0,0,0,1,-0.6238463783598319,0.7815469891230606
58.01952362060547,4780,4785,5,160,7.735780715942383,1,1,0,0,0.8482286176825905,0.5296302598457547
43.601478576660156,4070,4081,11,137,20.433752059936523,2,0,1,0,0.6896382315075199,0.7241540648530397
138.1381072998047,5451,5477,26,134,22.616636276245117,2,0,1,0,0.6673373677883618,-0.7447555555706186
32.126102447509766,3718,3723,5,149,19.040822982788086,1,0,1,0,0.531784450786857,0.846879742290085
136.1470489501953,5460,5580,120,73,59.5684928894043,3,0,0,1,0.6928099074655778,-0.7211202618964034
273.0665588378906,4891,4858,-33,255,33.91846466064453,0,0,0,1,-0.998568063797739,0.05349599950683004
356.01806640625,5070,5072,2,184,16.804391860961914,1,0,1,0,-0.06944192010794802,0.9975859961585875
311.3636779785156,5359,5492,133,255,53.415740966796875,3,0,0,1,-0.750530150169532,0.660836207911234
219.6515655517578,3536,3565,29,244,33.65501403808594,2,0,0,1,-0.6381171846848228,-0.7699392564416466
115.31399536132812,5534,5694,160,153,9.551286697387695,3,1,0,0,0.9039781340642963,-0.4275786864819542
44.144805908203125,4591,4570,-21,157,10.646764755249023,0,0,1,0,0.6964741661387582,0.717581867037707
344.38250732421875,4835,4843,8,186,6.657693862915039,1,1,0,0,-0.26921386622020915,0.9630804194016029
30.752588272094727,5912,5956,44,138,27.62018394470215,3,0,1,0,0.5113319082688487,0.8593833135371769
45.132408142089844,4727,4778,51,115,30.927804946899414,3,0,0,1,0.708738985669691,0.7054708003821969
271.06866455078125,4485,4501,16,255,35.877540588378906,2,0,0,1,-0.9998260618062337,0.01865063358273228
178.57261657714844,5287,5338,51,177,40.06805419921875,3,0,0,1,0.02490996356606151,-0.9996896987141247
316.3443298339844,5867,5770,-97,255,61.22681427001953,0,0,0,1,-0.6903228435381584,0.7235014662662345
348.1145324707031,5388,5371,-17,202,35.460105895996094,0,0,0,1,-0.20595599027366832,0.9785612551447113
308.32086181640625,5197,5244,47,255,45.433738708496094,3,0,0,1,-0.7845506523954537,0.6200647335769611
3.229111433029175,5116,5062,-54,173,48.16157913208008,0,0,0,1,0.05632879588966458,0.9984122729381989
40.186790466308594,5346,5408,62,117,32.683311462402344,3,0,0,1,0.6452815775073429,0.7639448185108888
117.90998840332031,5271,5294,23,98,31.182472229003906,2,0,0,1,0.8836840422096249,-0.4680838744755665
299.0140075683594,5076,5090,14,250,26.16753578186035,2,0,1,0,-0.874501155625232,0.48502343119702346
222.20672607421875,4123,4127,4,229,23.609111785888672,1,0,1,0,-0.6718075493318384,-0.7407257364644146
255.89927673339844,5061,5023,-38,255,28.157922744750977,0,0,1,0,-0.969868939961736,-0.24362725483307188
244.89767456054688,5473,5470,-3,253,26.480953216552734,1,0,1,0,-0.9055515814635943,-0.42423617633198535
188.29531860351562,5613,5594,-19,183,6.224050521850586,0,1,0,0,-0.1442753505405678,-0.9895375805023254
105.94860076904297,5783,5793,10,158,7.458595275878906,2,1,0,0,0.9615085794727666,-0.27477491079111005
327.541748046875,5823,5821,-2,255,50.6678581237793,1,0,0,1,-0.5366849362899108,0.843782720348962
196.4832763671875,5728,5802,74,214,41.54998779296875,3,0,0,1,-0.2837354699509316,-0.9589025931197204
349.83013916015625,5219,5229,10,188,13.363238334655762,2,0,1,0,-0.17656700181089885,0.9842886232561616
239.19894409179688,4540,4558,18,255,32.66164779663086,2,0,0,1,-0.8589504603085719,-0.5120586946197598
61.134281158447266,5965,5952,-13,80,39.34033203125,0,0,0,1,0.875753527354842,0.4827584896462744
330.55963134765625,5531,5541,10,229,33.46111297607422,2,0,0,1,-0.491517459260007,0.8708677208638447
2.4557199478149414,5152,5172,20,176,31.470806121826172,2,0,0,1,0.04284727727781483,0.9990816337166238
237.34205627441406,5561,5606,45,255,43.02346420288086,3,0,0,1,-0.8419071026609356,-0.5396224888651963
79.28317260742188,5765,5811,46,72,37.732540130615234,3,0,0,1,0.9825582251058951,0.185955194272043
200.50054931640625,5115,5083,-32,225,45.50356674194336,0,0,0,1,-0.35021636147551516,-0.9366688316341327
213.69061279296875,5381,5358,-23,244,39.40140151977539,0,0,0,1,-0.5547081145766907,-0.8320450153824449
271.9273986816406,5492,5524,32,255,38.73590850830078,2,0,0,1,-0.9994342469552925,0.03363310887960567
36.444156646728516,4191,4238,47,163,9.519511222839355,3,1,0,0,0.5940390249568086,0.8044362229713206
322.0546569824219,5101,5094,-7,252,40.1609992980957,1,0,0,1,-0.6149094769420387,0.788597701725581
359.1054992675781,6030,6017,-13,182,45.21012496948242,0,0,0,1,-0.015611348754786751,0.9998781354695463
72.97355651855469,3716,3721,5,108,24.735380172729492,1,0,1,0,0.9561697170286004,0.29281303290230476
85.73275756835938,4730,4740,10,159,6.891476154327393,2,1,0,0,0.9972278379409673,0.07440859651669192
174.84031677246094,4882,4835,-47,172,32.6645622253418,0,0,0,1,0.08993179338038423,-0.9959479266203569
323.2467956542969,4565,4568,3,243,35.691986083984375,1,0,0,1,-0.5983694108624501,0.8012203493073078
313.6259460449219,4543,4550,7,197,7.426418781280518,1,1,0,0,-0.723859497184237,0.6899474098336652
82.12782287597656,5909,5921,12,151,9.322150230407715,2,1,0,0,0.9905760896311676,0.13696353766979402
39.92662048339844,6159,6207,48,108,38.97898864746094,3,0,0,1,0.6418059988236551,0.7668670418488269
253.4893798828125,5713,5762,49,255,41.5426139831543,3,0,0,1,-0.9587670744458769,-0.28419306282612583
211.78512573242188,4993,5023,30,196,9.607834815979004,2,1,0,0,-0.5267351413979644,-0.8500294646754701
291.029296875,5758,5764,6,254,26.044742584228516,1,0,1,0,-0.9333970612772488,0.35884526748864315
90.0,4659,4692,33,139,13.269425392150879,2,0,1,0,1.0,6.123233995736766e-17
315.0279541015625,4413,4397,-16,192,5.08505916595459,0,1,0,0,-0.7067617059276219,0.7074516881273786
29.001419067382812,4115,4149,34,154,17.41236686706543,2,0,1,0,0.4848312821521437,0.874607699398255
148.21484375,4613,4626,13,119,39.88922882080078,2,0,0,1,0.526735594150969,-0.8500291841192429
239.67112731933594,4978,4960,-18,201,7.60809850692749,0,1,0,0,-0.8631411977466936,-0.5049626449079211
203.1177978515625,5495,5506,11,214,28.704730987548828,2,0,1,0,-0.39262282284262967,-0.9196995808322873
83.15975952148438,4865,4887,22,101,26.142147064208984,2,0,1,0,0.9928821046933902,0.1191013273629803
332.5489807128906,4848,4852,4,213,22.810270309448242,1,0,1,0,-0.4609901614732701,0.8874052462234199
180.0,4839,4848,9,180,1.2879648208618164,1,1,0,0,1.2246467991473532e-16,-1.0
190.43446350097656,5901,5925,24,203,43.69916534423828,2,0,0,1,-0.1811107323364082,-0.9834627103416631
50.12074279785156,5539,5605,66,146,14.546560287475586,3,0,1,0,0.7673973256218511,0.6411718526482824
26.53121566772461,4614,4620,6,175,4.024824142456055,1,1,0,0,0.4466853215846718,0.8946911330066921
253.4664764404297,5170,5163,-7,205,8.09372615814209,1,1,0,0,-0.9586533943757941,-0.2845762981201495
179.7059326171875,5790,6060,270,180,45.588104248046875,3,0,0,1,0.005132421519705475,-0.9999868290379349
242.27951049804688,4943,4952,9,209,10.407491683959961,1,0,1,0,-0.8852273373187637,-0.4651586409640605
248.1129150390625,6334,6236,-98,255,48.89023971557617,0,0,0,1,-0.9279203054858521,-0.3727786295739642
237.22572326660156,5230,5259,29,255,39.43218994140625,2,0,0,1,-0.8408097217615845,-0.5413307785367527
64.07551574707031,4573,4571,-2,127,19.274789810180664,1,0,1,0,0.8993710379558836,0.43718615724443577
73.9446029663086,5537,5548,11,75,37.38551330566406,2,0,0,1,0.9609947437682628,0.276566632929157
107.63526916503906,5636,5676,40,93,30.697431564331055,3,0,0,1,0.9530043594807195,-0.3029565823855682
172.19610595703125,5128,5121,-7,178,4.4120192527771,1,1,0,0,0.13578290717925331,-0.9907386144276149
86.11117553710938,5671,5663,-8,96,27.941946029663086,1,0,1,0,0.9976975262342193,0.06782069113566554
73.33041381835938,5977,6150,173,141,13.23189640045166,3,0,1,0,0.9579748969704047,0.28685204683694066
5.582686424255371,5363,5343,-20,170,37.03497314453125,0,0,0,1,0.09728215858547327,0.9952568420367433
187.3225860595703,5318,5352,34,192,29.93180274963379,2,0,1,0,-0.12745560460352193,-0.9918442765147918
323.96697998046875,5080,5112,32,238,33.04685592651367,2,0,0,1,-0.5882513976702697,0.8086781146655164
163.29583740234375,5288,5293,5,152,32.55745315551758,1,0,0,1,0.28743010588643525,-0.9578016152785046
96.52232360839844,5338,5335,-3,126,17.572429656982422,1,0,1,0,0.993527673974491,-0.1135903210966382
343.75433349609375,5620,5667,47,181,1.073279857635498,3,1,0,0,-0.27975640103604954,0.9600710161646153
180.0,5481,5567,86,180,35.73337173461914,3,0,0,1,1.2246467991473532e-16,-1.0
303.87847900390625,4650,4650,0,202,8.261561393737793,1,1,0,0,-0.8302217224292986,0.557433306868659
117.03540802001953,4749,4843,94,61,48.1854133605957,3,0,0,1,0.8907257940512403,-0.454541043044286
102.8507080078125,5185,5222,37,67,40.33574295043945,3,0,0,1,0.9749528972052406,-0.2224114390743145
263.36700439453125,5611,5671,60,255,43.05418395996094,3,0,0,1,-0.9933064106521483,-0.11550919685179016
230.62478637695312,4334,4307,-27,202,8.863102912902832,0,1,0,0,-0.7730080880692498,-0.6343961662711424
195.2269287109375,5949,5985,36,216,48.20027542114258,3,0,0,1,-0.26264270227409964,-0.964893160376919
63.725669860839844,5520,5575,55,117,23.104684829711914,3,0,1,0,0.8966848467487404,0.44266949930076266
218.9411163330078,4796,4831,35,247,36.28675842285156,3,0,0,1,-0.6285213751682329,-0.7777923122252066
66.2845458984375,5158,5161,3,109,25.67578125,1,0,1,0,0.9155541446868861,0.4021947390837733
85.69573211669922,5437,5491,54,129,16.67620277404785,3,0,1,0,0.9971795456970858,0.07505300555842984
176.29452514648438,5533,5569,36,172,44.22482681274414,3,0,0,1,0.06462766300664546,-0.9979094473820255
282.5171203613281,4379,4400,21,255,36.756221771240234,2,0,0,1,-0.9762312899351634,0.2167313280343361
50.017215728759766,4039,4029,-10,107,31.91547966003418,0,0,0,1,0.7662375476679912,0.6425574064188684
52.48690414428711,5829,5863,34,68,51.45899963378906,2,0,0,1,0.7932141775257662,0.608942746546933
237.98403930664062,5557,5590,33,255,30.69831085205078,2,0,0,1,-0.8479004454201128,-0.5301554815866515
254.2405242919922,5178,5178,0,249,23.289749145507812,1,0,1,0,-0.9624103318447333,-0.27159961921643067
93.13206481933594,5836,5893,57,137,13.868724822998047,3,0,1,0,0.9985062494734502,-0.054637622225568803
214.47340393066406,5538,5556,18,232,30.269031524658203,2,0,0,1,-0.5660236256231574,-0.8243890193570118
186.65248107910156,5557,5574,17,191,32.36618423461914,2,0,0,1,-0.11584699944285852,-0.9932670701881173
310.7613830566406,5606,5540,-66,255,55.59239959716797,0,0,0,1,-0.7574352844678767,0.652910246391544
282.1026611328125,5193,5205,12,188,2.4561076164245605,2,1,0,0,-0.9777734998588505,0.2096639763377926
177.08041381835938,5467,5549,82,175,35.76865768432617,3,0,0,1,0.050934342692280254,-0.9987020039704062
180.0,4608,4589,-19,180,1.8028593063354492,0,1,0,0,1.2246467991473532e-16,-1.0
65.74247741699219,5229,5323,94,62,45.813968658447266,3,0,0,1,0.9117081108626982,0.41083855781458745
78.45771026611328,5474,5488,14,94,29.328113555908203,2,0,1,0,0.9797772852156549,0.2000911576643037
306.4594421386719,5057,5067,10,255,41.761131286621094,2,0,0,1,-0.8042777153307344,0.5942536130494909
201.11167907714844,5165,5208,43,219,36.04861068725586,3,0,0,1,-0.36018697234879854,-0.9328801342885408
38.52396774291992,5839,5825,-14,142,19.90518569946289,0,0,1,0,0.622841959697514,0.7823476805360646
309.9739685058594,4918,4917,-1,251,30.74998664855957,1,0,0,1,-0.7663364051351677,0.6424395023381643
199.04049682617188,4658,4649,-9,195,14.406129837036133,0,0,1,0,-0.326236368401048,-0.9452882269088596
285.5775146484375,4956,4965,9,255,41.04655838012695,1,0,0,1,-0.9632680284393655,0.26854181310652103
74.04157257080078,5017,5079,62,76,36.95500564575195,3,0,0,1,0.9614614393532822,0.27493981275310947
319.57196044921875,4484,4528,44,252,37.521446228027344,3,0,0,1,-0.6484925069444633,0.76122103783125
270.0,4814,4806,-8,255,25.003793716430664,1,0,1,0,-1.0,-1.8369701987210297e-16
340.21142578125,6154,6206,52,224,45.64194869995117,3,0,0,1,-0.33855028541815746,0.9409483005156469
109.59313201904297,5319,5557,238,132,16.436119079589844,3,0,1,0,0.9420976562233845,-0.33533864396816204
176.39395141601562,6213,6227,14,178,9.464424133300781,2,1,0,0,0.06289587857109032,-0.9980200942159284
